/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (44864.35, 44864.67)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (49970.06, 50047.96)
    train/valid/test-data-iterators-setup ..........: (7255.42, 10663.08)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     4001/   51900 | consumed samples:      4097024 | elapsed time per iteration (ms): 46034.8 | learning rate: 1.993E-04 | global batch size:  1024 | lm loss: 2.194376E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5865/   51900 | consumed samples:      6005760 | elapsed time per iteration (ms): 38106.9 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.160530E+00 | loss scale: 1.0 | grad norm: 3.935 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5866/   51900 | consumed samples:      6006784 | elapsed time per iteration (ms): 38089.0 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.123293E+00 | loss scale: 1.0 | grad norm: 0.852 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5867/   51900 | consumed samples:      6007808 | elapsed time per iteration (ms): 38079.4 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.110081E+00 | loss scale: 1.0 | grad norm: 0.641 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5868/   51900 | consumed samples:      6008832 | elapsed time per iteration (ms): 38102.9 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.170514E+00 | loss scale: 1.0 | grad norm: 4.393 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5869/   51900 | consumed samples:      6009856 | elapsed time per iteration (ms): 38079.0 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.146651E+00 | loss scale: 1.0 | grad norm: 0.510 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5870/   51900 | consumed samples:      6010880 | elapsed time per iteration (ms): 38123.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.131976E+00 | loss scale: 1.0 | grad norm: 0.349 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5871/   51900 | consumed samples:      6011904 | elapsed time per iteration (ms): 38119.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.127972E+00 | loss scale: 1.0 | grad norm: 0.330 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5872/   51900 | consumed samples:      6012928 | elapsed time per iteration (ms): 38101.6 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.122199E+00 | loss scale: 1.0 | grad norm: 0.231 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5873/   51900 | consumed samples:      6013952 | elapsed time per iteration (ms): 38123.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.108205E+00 | loss scale: 1.0 | grad norm: 0.250 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5874/   51900 | consumed samples:      6014976 | elapsed time per iteration (ms): 38100.9 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.133014E+00 | loss scale: 1.0 | grad norm: 0.167 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5875/   51900 | consumed samples:      6016000 | elapsed time per iteration (ms): 38103.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.091512E+00 | loss scale: 1.0 | grad norm: 0.161 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5876/   51900 | consumed samples:      6017024 | elapsed time per iteration (ms): 38086.0 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.091137E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5877/   51900 | consumed samples:      6018048 | elapsed time per iteration (ms): 38092.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.093225E+00 | loss scale: 1.0 | grad norm: 0.116 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5878/   51900 | consumed samples:      6019072 | elapsed time per iteration (ms): 38097.5 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.118008E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5879/   51900 | consumed samples:      6020096 | elapsed time per iteration (ms): 38120.4 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.093144E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5880/   51900 | consumed samples:      6021120 | elapsed time per iteration (ms): 38098.9 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.095948E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5881/   51900 | consumed samples:      6022144 | elapsed time per iteration (ms): 38080.6 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.103196E+00 | loss scale: 1.0 | grad norm: 0.114 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5882/   51900 | consumed samples:      6023168 | elapsed time per iteration (ms): 38093.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.088162E+00 | loss scale: 1.0 | grad norm: 0.208 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5883/   51900 | consumed samples:      6024192 | elapsed time per iteration (ms): 38086.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.099718E+00 | loss scale: 1.0 | grad norm: 0.152 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5884/   51900 | consumed samples:      6025216 | elapsed time per iteration (ms): 38164.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.099622E+00 | loss scale: 1.0 | grad norm: 0.142 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5885/   51900 | consumed samples:      6026240 | elapsed time per iteration (ms): 38155.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.084536E+00 | loss scale: 1.0 | grad norm: 0.122 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5886/   51900 | consumed samples:      6027264 | elapsed time per iteration (ms): 38114.4 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.092165E+00 | loss scale: 1.0 | grad norm: 0.131 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5887/   51900 | consumed samples:      6028288 | elapsed time per iteration (ms): 38111.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.079176E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5888/   51900 | consumed samples:      6029312 | elapsed time per iteration (ms): 38091.7 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.088985E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5889/   51900 | consumed samples:      6030336 | elapsed time per iteration (ms): 38097.0 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.098407E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5890/   51900 | consumed samples:      6031360 | elapsed time per iteration (ms): 38101.2 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.090299E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5891/   51900 | consumed samples:      6032384 | elapsed time per iteration (ms): 38113.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.067837E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5892/   51900 | consumed samples:      6033408 | elapsed time per iteration (ms): 38106.4 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.084551E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5893/   51900 | consumed samples:      6034432 | elapsed time per iteration (ms): 38090.5 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.078572E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5894/   51900 | consumed samples:      6035456 | elapsed time per iteration (ms): 38099.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.107816E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5895/   51900 | consumed samples:      6036480 | elapsed time per iteration (ms): 38101.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.094514E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5896/   51900 | consumed samples:      6037504 | elapsed time per iteration (ms): 38105.7 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.097705E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5897/   51900 | consumed samples:      6038528 | elapsed time per iteration (ms): 38083.2 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.078387E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5898/   51900 | consumed samples:      6039552 | elapsed time per iteration (ms): 38116.5 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.102750E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5899/   51900 | consumed samples:      6040576 | elapsed time per iteration (ms): 38093.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.082936E+00 | loss scale: 1.0 | grad norm: 0.166 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5900/   51900 | consumed samples:      6041600 | elapsed time per iteration (ms): 38099.0 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.101738E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5901/   51900 | consumed samples:      6042624 | elapsed time per iteration (ms): 38065.8 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.081511E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5902/   51900 | consumed samples:      6043648 | elapsed time per iteration (ms): 38095.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.092395E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5903/   51900 | consumed samples:      6044672 | elapsed time per iteration (ms): 38094.8 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.103192E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5904/   51900 | consumed samples:      6045696 | elapsed time per iteration (ms): 38078.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.086440E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5905/   51900 | consumed samples:      6046720 | elapsed time per iteration (ms): 38092.2 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.094205E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5906/   51900 | consumed samples:      6047744 | elapsed time per iteration (ms): 38096.8 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.114522E+00 | loss scale: 1.0 | grad norm: 0.125 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5907/   51900 | consumed samples:      6048768 | elapsed time per iteration (ms): 38099.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.097996E+00 | loss scale: 1.0 | grad norm: 0.125 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5908/   51900 | consumed samples:      6049792 | elapsed time per iteration (ms): 38110.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.089093E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5909/   51900 | consumed samples:      6050816 | elapsed time per iteration (ms): 38101.4 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.091121E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5910/   51900 | consumed samples:      6051840 | elapsed time per iteration (ms): 38088.1 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.106628E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5911/   51900 | consumed samples:      6052864 | elapsed time per iteration (ms): 38113.9 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.099830E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5912/   51900 | consumed samples:      6053888 | elapsed time per iteration (ms): 38092.8 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.088653E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5913/   51900 | consumed samples:      6054912 | elapsed time per iteration (ms): 38104.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.093533E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5914/   51900 | consumed samples:      6055936 | elapsed time per iteration (ms): 38117.8 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.097330E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5915/   51900 | consumed samples:      6056960 | elapsed time per iteration (ms): 38088.8 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.066653E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5916/   51900 | consumed samples:      6057984 | elapsed time per iteration (ms): 38097.7 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.098774E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5917/   51900 | consumed samples:      6059008 | elapsed time per iteration (ms): 38095.3 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.081627E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5918/   51900 | consumed samples:      6060032 | elapsed time per iteration (ms): 38111.0 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.100509E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5919/   51900 | consumed samples:      6061056 | elapsed time per iteration (ms): 38069.5 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.093369E+00 | loss scale: 1.0 | grad norm: 0.069 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5920/   51900 | consumed samples:      6062080 | elapsed time per iteration (ms): 38081.2 | learning rate: 1.973E-04 | global batch size:  1024 | lm loss: 2.074114E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
