/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (58356.41, 58356.57)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (64279.22, 64309.93)
    train/valid/test-data-iterators-setup ..........: (130936.87, 134026.11)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     8001/   51900 | consumed samples:      8193024 | elapsed time per iteration (ms): 45353.6 | learning rate: 1.937E-04 | global batch size:  1024 | lm loss: 2.050100E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10537/   51900 | consumed samples:     10789888 | elapsed time per iteration (ms): 37921.4 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.970415E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10538/   51900 | consumed samples:     10790912 | elapsed time per iteration (ms): 37937.3 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.983759E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10539/   51900 | consumed samples:     10791936 | elapsed time per iteration (ms): 37911.8 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.988644E+00 | loss scale: 1.0 | grad norm: 0.104 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10540/   51900 | consumed samples:     10792960 | elapsed time per iteration (ms): 37917.0 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.982927E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10541/   51900 | consumed samples:     10793984 | elapsed time per iteration (ms): 37920.4 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.975360E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10542/   51900 | consumed samples:     10795008 | elapsed time per iteration (ms): 37944.4 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.989751E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10543/   51900 | consumed samples:     10796032 | elapsed time per iteration (ms): 37907.5 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.999234E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10544/   51900 | consumed samples:     10797056 | elapsed time per iteration (ms): 37922.2 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.981929E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10545/   51900 | consumed samples:     10798080 | elapsed time per iteration (ms): 37916.8 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.953335E+00 | loss scale: 1.0 | grad norm: 0.069 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10546/   51900 | consumed samples:     10799104 | elapsed time per iteration (ms): 37898.7 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.975628E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10547/   51900 | consumed samples:     10800128 | elapsed time per iteration (ms): 37918.1 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.978516E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10548/   51900 | consumed samples:     10801152 | elapsed time per iteration (ms): 37939.5 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.973563E+00 | loss scale: 1.0 | grad norm: 0.069 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10549/   51900 | consumed samples:     10802176 | elapsed time per iteration (ms): 37913.0 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.996635E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10550/   51900 | consumed samples:     10803200 | elapsed time per iteration (ms): 37925.3 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.981948E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10551/   51900 | consumed samples:     10804224 | elapsed time per iteration (ms): 37926.6 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.970833E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10552/   51900 | consumed samples:     10805248 | elapsed time per iteration (ms): 37910.3 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.973119E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10553/   51900 | consumed samples:     10806272 | elapsed time per iteration (ms): 37871.5 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.981049E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10554/   51900 | consumed samples:     10807296 | elapsed time per iteration (ms): 37861.3 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.982209E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10555/   51900 | consumed samples:     10808320 | elapsed time per iteration (ms): 37896.6 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 2.000209E+00 | loss scale: 1.0 | grad norm: 0.114 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10556/   51900 | consumed samples:     10809344 | elapsed time per iteration (ms): 37890.4 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.967197E+00 | loss scale: 1.0 | grad norm: 0.108 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10557/   51900 | consumed samples:     10810368 | elapsed time per iteration (ms): 37896.3 | learning rate: 1.873E-04 | global batch size:  1024 | lm loss: 1.975536E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10558/   51900 | consumed samples:     10811392 | elapsed time per iteration (ms): 37919.6 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.983873E+00 | loss scale: 1.0 | grad norm: 0.119 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10559/   51900 | consumed samples:     10812416 | elapsed time per iteration (ms): 37911.6 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 2.008908E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10560/   51900 | consumed samples:     10813440 | elapsed time per iteration (ms): 37877.0 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.968025E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10561/   51900 | consumed samples:     10814464 | elapsed time per iteration (ms): 37958.1 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 2.003035E+00 | loss scale: 1.0 | grad norm: 1.151 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10562/   51900 | consumed samples:     10815488 | elapsed time per iteration (ms): 37909.5 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.981290E+00 | loss scale: 1.0 | grad norm: 0.117 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10563/   51900 | consumed samples:     10816512 | elapsed time per iteration (ms): 37900.0 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.999112E+00 | loss scale: 1.0 | grad norm: 0.169 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10564/   51900 | consumed samples:     10817536 | elapsed time per iteration (ms): 37917.1 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.982415E+00 | loss scale: 1.0 | grad norm: 0.113 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10565/   51900 | consumed samples:     10818560 | elapsed time per iteration (ms): 37903.0 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.966981E+00 | loss scale: 1.0 | grad norm: 0.130 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10566/   51900 | consumed samples:     10819584 | elapsed time per iteration (ms): 37892.2 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.971731E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10567/   51900 | consumed samples:     10820608 | elapsed time per iteration (ms): 37945.3 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 2.000678E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10568/   51900 | consumed samples:     10821632 | elapsed time per iteration (ms): 38046.8 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 2.003862E+00 | loss scale: 1.0 | grad norm: 0.124 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10569/   51900 | consumed samples:     10822656 | elapsed time per iteration (ms): 38044.7 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.969892E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10570/   51900 | consumed samples:     10823680 | elapsed time per iteration (ms): 37999.9 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.973894E+00 | loss scale: 1.0 | grad norm: 0.214 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10571/   51900 | consumed samples:     10824704 | elapsed time per iteration (ms): 37978.7 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.988965E+00 | loss scale: 1.0 | grad norm: 0.139 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10572/   51900 | consumed samples:     10825728 | elapsed time per iteration (ms): 37940.8 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.980193E+00 | loss scale: 1.0 | grad norm: 0.552 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10573/   51900 | consumed samples:     10826752 | elapsed time per iteration (ms): 37961.5 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.980068E+00 | loss scale: 1.0 | grad norm: 0.147 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10574/   51900 | consumed samples:     10827776 | elapsed time per iteration (ms): 37872.2 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 3.936338E+00 | loss scale: 1.0 | grad norm: 109.303 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10575/   51900 | consumed samples:     10828800 | elapsed time per iteration (ms): 37920.5 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 2.010721E+00 | loss scale: 1.0 | grad norm: 0.590 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10576/   51900 | consumed samples:     10829824 | elapsed time per iteration (ms): 37882.8 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.993217E+00 | loss scale: 1.0 | grad norm: 0.263 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10577/   51900 | consumed samples:     10830848 | elapsed time per iteration (ms): 37879.0 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.985987E+00 | loss scale: 1.0 | grad norm: 0.357 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10578/   51900 | consumed samples:     10831872 | elapsed time per iteration (ms): 37898.5 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.983953E+00 | loss scale: 1.0 | grad norm: 0.653 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10579/   51900 | consumed samples:     10832896 | elapsed time per iteration (ms): 37901.7 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.999250E+00 | loss scale: 1.0 | grad norm: 0.377 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10580/   51900 | consumed samples:     10833920 | elapsed time per iteration (ms): 37924.8 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 2.011083E+00 | loss scale: 1.0 | grad norm: 0.749 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10581/   51900 | consumed samples:     10834944 | elapsed time per iteration (ms): 37906.8 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 2.004792E+00 | loss scale: 1.0 | grad norm: 0.268 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10582/   51900 | consumed samples:     10835968 | elapsed time per iteration (ms): 37929.7 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.974912E+00 | loss scale: 1.0 | grad norm: 0.177 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10583/   51900 | consumed samples:     10836992 | elapsed time per iteration (ms): 37907.4 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.991933E+00 | loss scale: 1.0 | grad norm: 0.142 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10584/   51900 | consumed samples:     10838016 | elapsed time per iteration (ms): 37936.6 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.985934E+00 | loss scale: 1.0 | grad norm: 0.137 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10585/   51900 | consumed samples:     10839040 | elapsed time per iteration (ms): 37912.5 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.971196E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10586/   51900 | consumed samples:     10840064 | elapsed time per iteration (ms): 37926.4 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.982156E+00 | loss scale: 1.0 | grad norm: 0.121 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10587/   51900 | consumed samples:     10841088 | elapsed time per iteration (ms): 37903.0 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.982060E+00 | loss scale: 1.0 | grad norm: 0.130 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10588/   51900 | consumed samples:     10842112 | elapsed time per iteration (ms): 37908.5 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.971985E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10589/   51900 | consumed samples:     10843136 | elapsed time per iteration (ms): 37915.9 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.966459E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10590/   51900 | consumed samples:     10844160 | elapsed time per iteration (ms): 37876.9 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.986378E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    10591/   51900 | consumed samples:     10845184 | elapsed time per iteration (ms): 37895.4 | learning rate: 1.872E-04 | global batch size:  1024 | lm loss: 1.998136E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
